State,Number,Summary,Bill Type,Penalties,Date,Status,Youth State Risk,Adult State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,Bill ID,PDF,Bill PDF,Targets Gender Identity,Targets Sexual Orientation,Targets Minors,Targets Adults,Trans Exclusionary Sex Definiition?,🔐 Softr Record ID
Oregon,HB2309,Relating to change of name.,Birth Certificate or Identification Change Ban,,2025-06-27,In committee upon adjournment.,Low,Safest,Adds court order requirement for gender marker change on birth certificate & allows only one change; increases criminal record restrictions,https://legiscan.com/OR/bill/HB2309/2025,"Kevin Mannix, Anna Scharf",,"H 2025-01-13 First reading. Referred to Speaker's desk., H 2025-01-17 Referred to Judiciary., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,e30055edf04312c0847af5b4714cecc1,1913639,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB2309/Introduced,,Y,,Y,Y,None,NcRTD3R8CoWPyk6SPH2ggp
Oregon,HB2439,Relating to gender identity.,Broad Discrimination / Repeal Pro-LGBTQ Laws,,2025-06-27,In committee upon adjournment.,Low,Safest,Removes Gender Identity as a protected class,https://legiscan.com/OR/bill/HB2439/2025,"Dwayne Yunker, Boomer Wright, Todd Nash, Noah Robinson, David Smith",,"H 2025-01-13 First reading. Referred to Speaker's desk., H 2025-01-17 Referred to Rules., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,aeb0d50eb419fd367315b9ba56d597dd,1914245,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB2439/Introduced,,Y,,Y,Y,Gender at Birth,VVBmryDN5QKeQ7fAhfSoLb
Oregon,HB3330,Relating to participation in medical procedures.,Discrimination in Healthcare,Civil: Liability,2025-06-27,In committee upon adjournment.,Low,Safest,Allows refusal of transgender patients,https://legiscan.com/OR/bill/HB3330/2025,"Ed  Diehl, Darin Harbick, Dwayne Yunker, Court Boice, Rick Lewis, Kevin Mannix",,"H 2025-01-21 First reading. Referred to Speaker's desk., H 2025-01-24 Referred to Behavioral Health and Health Care., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,d1e86d9ad5f8a5fed77ffc5b885a2db9,1930317,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB3330/Introduced,,Y,,Y,Y,Sex at Birth,GQurHQCymwdTZgiiJz6WLm
Oregon,HB3338,Relating to gender-affirming treatment; declaring an emergency.,Gender Affirming Care Ban: Minors,,2025-06-27,In committee upon adjournment.,Low,Safest,Safety review study rather than a direct ban,https://legiscan.com/OR/bill/HB3338/2025,"Ed  Diehl, Cyrus Javadi, Darin Harbick, Court Boice, Virgle Osborne, Werner Reschke, Boomer Wright, Dwayne Yunker",,"H 2025-01-28 First reading. Referred to Speaker's desk., H 2025-01-30 Referred to Behavioral Health and Health Care., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,1b9e808ead13eeb7c5d6e7b1d0496b33,1943164,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB3338/Introduced,,Y,,Y,,Sex at Birth,2HiLwavVkXxKJaTAaFEDNw
Oregon,HB3692,Relating to gender-affirming care.,Gender Affirming Care Ban: Insurance Prohibition,,2025-06-27,In committee upon adjournment.,Low,Safest,Drops requirement that insurers cover GAC,https://legiscan.com/OR/bill/HB3692/2025,Werner Reschke,,"H 2025-02-25 First reading. Referred to Speaker's desk., H 2025-02-27 Referred to Behavioral Health and Health Care., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,4abeef8dc0e4837a299ddcd21986c558,1982177,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB3692/Introduced,,Y,,Y,Y,None,NoB6oLU1GDEdWBsC5We5tu
Oregon,HB3740,Relating to participation in athletic competitions according to biological sex.,Sports Ban: K12,,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/HB3740/2025,"Christine Drazan, Bobby Levy, Ed  Diehl, Mark Owens, Werner Reschke, Dwayne Yunker, Jeff Helfrich, Cyrus Javadi, Kevin Mannix, Anna Scharf, Kim Thatcher, Suzanne Weber",,"H 2025-02-25 First reading. Referred to Speaker's desk., H 2025-02-27 Referred to Education., H 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,09da90b129d554e9b24a9031615ace2f,1982132,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/HB3740/Introduced,,Y,,Y,,Binary Sex / Biological Sex / Sex at Birth,AynneHjVsiKLXQKMAdrag3
Oregon,SB1100,Relating to education; prescribing an effective date.,Sports Ban: K12,,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB1100/2025,"David Smith, Werner Reschke, Suzanne Weber, Court Boice, Darcey Edwards, Virgle Osborne",,"S 2025-02-25 Introduction and first reading. Referred to President's desk., S 2025-02-25 Referred to Education., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,ec33e9e396e3f0d0bebc1e4cabd2ebd1,1982129,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB1100/Introduced,,Y,,Y,,Biological Sex,SeSDxwqx9ntKc83mg6breW
Oregon,SB506,Relating to prohibiting gender-affirming care at correctional facilities.,Gender Affirming Care Ban: Prisoners,None,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB506/2025,David Smith,,"S 2025-01-13 Introduction and first reading. Referred to President's desk., S 2025-01-17 Referred to Health Care., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,49690034471cccc364dad64cdc287c20,1914015,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB506/Introduced,,Y,,Y,Y,Sex at Birth,4zv3bS3CQGytQbQFJduCwj
Oregon,SB618,Relating to participation in athletic competitions according to biological sex; declaring an emergency.,Sports Ban: K12 / Sports Ban: Colleges,Civil: Liability,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB618/2025,Daniel Bonham,,"S 2025-01-13 Introduction and first reading. Referred to President's desk., S 2025-01-17 Referred to Education., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,878d11a415f0a79b0fdbf0bd9d46019e,1914232,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB618/Introduced,,Y,,Y,Y,Biological Sex,7Y5DFaUyXvkEovNarnANEw
Oregon,SB672,Relating to prohibiting gender-affirming care at correctional facilities.,Gender Affirming Care Ban: Prisoners,None,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB672/2025,"Daniel Bonham, Noah Robinson, David Smith",,"S 2025-01-13 Introduction and first reading. Referred to President's desk., S 2025-01-17 Referred to Health Care., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,a86db87c7e8164b436f206110e7cda3c,1914092,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB672/Introduced,,Y,,Y,Y,Sex at Birth,5TQG6VNMaVYUE7WJrdePog
Oregon,SB677,Relating to the provision of menstrual products in schools; declaring an emergency.,Discrimination in Education,,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB677/2025,"Daniel Bonham, Noah Robinson",,"S 2025-01-13 Introduction and first reading. Referred to President's desk., S 2025-01-17 Referred to Education., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,69f5397b4f859feb74858074f924778f,1914707,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB677/Introduced,,Y,,Y,,None,4iAzgMXjsnptZQeWkrcP5o
Oregon,SB787,Relating to participation in athletic competitions according to biological sex.,Sports Ban: K12 / Sports Ban: Colleges,Civil: Liability,2025-06-27,In committee upon adjournment.,Low,Safest,,https://legiscan.com/OR/bill/SB787/2025,"David Smith, Todd Nash, Bobby Levy, Fred Girod, Suzanne Weber, Darin Harbick",,"S 2025-01-13 Introduction and first reading. Referred to President's desk., S 2025-01-17 Referred to Education., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,b8b0b65d214f50d76e608dadcd0b9781,1914519,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB787/Introduced,,Y,,Y,Y,Biological Sex,KLq2itzvcp3M2cMFQ8ok5C
Oregon,SB899,Relating to gender reassignment surgery.,Gender Affirming Care Ban: Minors,None specified,2025-06-27,In committee upon adjournment.,Low,Safest,Surgery Ban only,https://legiscan.com/OR/bill/SB899/2025,"Todd Nash, Bobby Levy, Darin Harbick",,"S 2025-01-21 Introduction and first reading. Referred to President's desk., S 2025-01-21 Referred to Health Care., S 2025-06-27 In committee upon adjournment..... see more on LegiScan",Failed,1d05df50ceec80e5d970d0c47bec2149,1930497,https://olis.oregonlegislature.gov/liz/2025R1/Downloads/MeasureDocument/SB899/Introduced,,Y,,Y,,Biological Sex / Binary Sex / Genitalia / Chromosomes / Hormones,AyjwiYE3py4gAUTmTkTgsM
Pennsylvania,HB1033,Prohibiting gender transition procedures for minors and coverage for gender transition procedures for minors.,Gender Affirming Care Ban: Minors,,2025-03-24,Referred to Health,Moderate,Low,,https://legiscan.com/PA/bill/HB1033/2025,"Bradley Roae, Joe Hamm, Stephanie Borowicz, Robert James, Steven Mentzer, Robert Kauffman, Marla Gallo Brown, Melinda Fee, David Zimmerman, Mark Gillen, Jacob Banta, Keith Greiner, Scott Barger, Jonathan Fritz, Brian Smith, Bryan Cutler, Wendy Fink, Jamie Walsh, Kerry Benninghoff",,H 2025-03-24 Referred to Health.... see more on LegiScan,Roll Over,4efb6a5e90c06510ab8a417e6d09688f,2012961,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB1033/PN1117,,Y,,Y,,Biological Sex / Binary Sex / Genitalia / Chromosomes / Hormones,Rhs4tH4TArXe711RwXzXv7
Pennsylvania,HB158,"Providing for sport activities in public institutions of higher education and public school entities to be expressly designated male, female or coed; and creating causes of action for harms suffered by designation.",Sports Ban: K12 / Sports Ban: Colleges,,2025-12-16,Re-referred to Judiciary,Moderate,Low,"SWSA (called ""Fairness in Women's Sports Act"")",https://legiscan.com/PA/bill/HB158/2025,"Barbara Gleim, Martina White, Stephanie Borowicz, Joe Hamm, Keith Greiner, Tina Pickett, Milou Mackenzie, Robert Leadbeter, Robert James, Joseph D'Orsie, Robert Kauffman, Marla Gallo Brown, Kathy Rapp, Jacob Banta, Steven Mentzer, Ryan Warner, Seth Grove, Andrew Kuzma, Brian Smith, David Rowe, David Zimmerman, Jamie Walsh, Chad Reichard, Jill Cooper, Marc Anderson, Charity Grimm Krupa, Thomas Kutz, Dane Watro, Mark Gillen, Eric Weaknecht, Melinda Fee, Sheryl Delozier, Roman Kozak, Jonathan Fritz, Thomas Jones, Wendy Fink, Stephenie Scialabba, Leslie Rossi, Scott Barger, Ann Flood, Joe Kerwin, Brian Rasel, Craig Staats, Alec Ryncavage, Kristin Marcell, Gary Day, Jack Rader, Joseph Emrick, Eric Nelson, Donna Scheuren",,"H 2025-01-17 Referred to Education, H 2025-12-16 Reported with request to re-refer to Judiciary, H 2025-12-16 Re-referred to Judiciary.... see more on LegiScan",Roll Over,43ea2d8c2c9f117a77f55b727ce0f778,1917529,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB0158/PN0149,,Y,,,Y,Biological Sex / Binary Sex / Genitalia / Genetics,Rr8E3smpzrNpDZEZzFUjQm
Pennsylvania,HB1745,"A Joint Resolution proposing an amendment to the Constitution of the Commonwealth of Pennsylvania, further providing for prohibition against denial or abridgment of equality of rights because of sex.",End Legal Recognition,,2025-07-21,Referred to Judiciary,Moderate,Low,"Constitutional amendment for sex = male or female, AGAB; and gender indistinguishable from ""biological sex""",https://legiscan.com/PA/bill/HB1745/2025,"Stephanie Borowicz, Milou Mackenzie, Joe Hamm, Andrew Kuzma, Robert Kauffman, David Zimmerman, Jamie Walsh, Robert Leadbeter, Jacob Banta, Donna Scheuren",,H 2025-07-21 Referred to Judiciary.... see more on LegiScan,Roll Over,731e1291514f7cc6d8cf1912d5dd2b28,2039728,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB1745/PN2151,,Y,,Y,Y,Sex at Birth / Binary Sex / Biological Sex,D1SZZWmnv1sNchNbh2WUbK
Pennsylvania,HB1849,"Providing for sport activities in public institutions of higher education and public school entities to be expressly designated male, female or coed; and creating causes of action for harm suffered by designation.",Sports Ban: K12 / Sports Ban: Colleges,,2025-12-16,Re-referred to Judiciary,Moderate,Low,SWSA,https://legiscan.com/PA/bill/HB1849/2025,"Clinton Owlett, Eric Davanzo, Joseph D'Orsie, Jonathan Fritz, Joe Hamm, Brian Rasel, Mark Gillen, Melinda Fee, Eric Nelson, Donna Scheuren",,"H 2025-09-09 Referred to Education, H 2025-12-16 Reported with request to re-refer to Judiciary, H 2025-12-16 Re-referred to Judiciary.... see more on LegiScan",Roll Over,852745f1e8cff00f9e2456b7bdbb29af,2043441,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB1849/PN2285,,Y,,Y,Y,Binary Sex / Anatomy / Genitalia / Genetics,MAMC1qNqPaz1M3n4sxSTs6
Pennsylvania,HB1956,Further providing for definitions.,End Legal Recognition,,2025-10-17,Referred to State Government,Moderate,Low,"Put sex = ""biological sex at birth"" into statute",https://legiscan.com/PA/bill/HB1956/2025,"Jamie Walsh, Andrew Kuzma, Joe Hamm, Scott Barger, Marc Anderson, Perry Stambaugh, Joseph D'Orsie, Joanne Stehr, Dane Watro, Josh Bashline, Wendy Fink, Milou Mackenzie, Kathy Rapp, Robert Kauffman, Mark Gillen, Barbara Gleim, Stephanie Borowicz, David Zimmerman, Doyle Heffley, Valerie Gaydos, Aaron Bernstine, Ann Flood",,H 2025-10-17 Referred to State Government.... see more on LegiScan,Roll Over,921703316083566af073c086602d02bc,2046671,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB1956/PN2473,,Y,,Y,Y,Sex at Birth / Binary Sex / Biological Sex,4rj4eRrwa8rT7GdP3M89LU
Pennsylvania,HB227,Prohibiting public school entities from engaging in certain communications and actions involving prohibited indoctrination; and providing for requirements for public contractors and for enforcement.,Don't Say Systemic Biases: K12,,2025-01-22,Referred to Education,Moderate,Low,,https://legiscan.com/PA/bill/HB227/2025,"Barbara Gleim, Joe Hamm, Robert Leadbeter, Keith Greiner, Robert Kauffman, Marla Gallo Brown, Seth Grove, Brian Smith, David Zimmerman, Thomas Jones, Wendy Fink",,H 2025-01-22 Referred to Education.... see more on LegiScan,Roll Over,46662ac3606904b39caea0120d4887c7,1926944,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB0227/PN0180,,,,,Y,None,DQ8gKxwN6i2q5tYE3sEcJ
Pennsylvania,HB236,"In public indecency, further providing for the offense of obscene and other sexual materials and performances.",Censorship: Book Ban,,2025-01-22,Referred to Education,Moderate,Low,Removes obscenity rules exception from school districts,https://legiscan.com/PA/bill/HB236/2025,"Barbara Gleim, Bradley Roae, Jacob Banta, Joe Hamm, Milou Mackenzie, Joanne Stehr, Seth Grove, Robert Kauffman, Bryan Cutler, Robert Leadbeter, Brian Smith, David Rowe, David Zimmerman, Jamie Walsh, John Lawrence, Mark Gillen, Dane Watro, Thomas Jones, Scott Barger",,H 2025-01-22 Referred to Education.... see more on LegiScan,Roll Over,0624fbc94aea6955fb41162eb74b0ae5,1927076,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB0236/PN0189,,,,Y,,None,J1oRjpcmmHgka848KaTtsM
Pennsylvania,HB581,Providing for classroom instruction on sexual orientation and gender identity and for parental notification of student health care services; and establishing cause of action for violation.,Don't Say Gay: Elementary / Don't Say Trans: Elementary / Forced Outing By Schools,,2025-02-12,Referred to Education,Moderate,Low,,https://legiscan.com/PA/bill/HB581/2025,"Stephanie Borowicz, Joe Hamm, Keith Greiner, Bradley Roae, Craig Staats, Stephenie Scialabba, Robert Kauffman, Andrew Kuzma, Seth Grove, Jamie Walsh, David Zimmerman, Mark Gillen, Aaron Bernstine, Robert James, Mike Jones, Wendy Fink, Dane Watro, Robert Leadbeter, Thomas Jones, Charity Grimm Krupa",,H 2025-02-12 Referred to Education.... see more on LegiScan,Roll Over,c5346bcae9a506b372c3b1325d80c7c5,1965653,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB0581/PN0590,,Y,Y,Y,,None,Skkg8atgKXgU1iFSaYnDG2
Pennsylvania,HB987,"In miscellaneous provisions relating to institutions of higher education, providing for prohibitions regarding ideological oaths or statements, for prohibition on diversity, equity and inclusion offices and employees, for statements required to be included in mission statement, bylaws, faculty handbook and student handbook, for certain mandatory training prohibited, for revoking tenure for diversity, equity and inclusion violations and for spending restricted; and imposing penalties.",DEI Ban,,2025-03-24,Referred to Education,Moderate,Low,"SOGI inclusive ban, post-secondary schools",https://legiscan.com/PA/bill/HB987/2025,"Milou Mackenzie, Joe Hamm, Robert Kauffman, Stephenie Scialabba, Andrew Kuzma, Jacob Banta, David Zimmerman",,H 2025-03-24 Referred to Education.... see more on LegiScan,Roll Over,e66bb4b45fb8e809d8bbfddd24a4b3af,2011641,https://www.palegis.us/legislation/bills/text/PDF/2025/0/HB0987/PN1079,,Y,Y,,Y,None,WGS2ey8sYFMthZBnq68TE9
Pennsylvania,SB1007,Providing for insurance coverage for transition intervention reversal services.,Gender Affirming Care Ban: Detrans Coverage,,2025-09-17,Referred to Banking & Insurance,Moderate,Low,Requires insurers cover detransition services if they cover GAC - potentially prompting insurers to drop coverage of either,https://legiscan.com/PA/bill/SB1007/2025,"Michele Brooks, Doug Mastriano, Tracy Pennycuick",,S 2025-09-17 Referred to Banking & Insurance.... see more on LegiScan,Roll Over,88d98b581d11c674692663909ef2d53b,2044402,https://www.palegis.us/legislation/bills/text/PDF/2025/0/SB1007/PN1170,,Y,,Y,Y,Biological Sex,JKGDTzNt7tmrvmPsgjaQQU
Pennsylvania,SB213,"Recognizing two sexes, male and female; and providing for duties and prohibitions.",End Legal Recognition / Birth Certificate or Identification Change Ban /  Gender Marker Change Ban / Prison Placement Ban / Trans Bathroom Ban: K12 / Trans Bathroom Ban: Public Facilities,,2025-02-04,Referred to State Government,Moderate,Low,State level version of Federal Executive Order 14168,https://legiscan.com/PA/bill/SB213/2025,"Doug Mastriano, Cris Dush, Scott Hutchinson, Judith Ward",,S 2025-02-04 Referred to State Government.... see more on LegiScan,Roll Over,12d66f208812d930841aa1ea5def4b17,1953428,https://www.palegis.us/legislation/bills/text/PDF/2025/0/SB0213/PN0183,,Y,,Y,Y,Gamete Production / Biological Sex / Binary Sex,Vviv3hjgiorRPJ8iKXrT6A
Pennsylvania,SB603,"In computer offenses, providing for Internet protections for minors.",Censorship: Online Obscenity,,2025-04-09,Referred to Judiciary,Moderate,Low,,https://legiscan.com/PA/bill/SB603/2025,"Cris Dush, Judith Ward, Wayne Fontana, Patrick Stefano",,S 2025-04-09 Referred to Judiciary.... see more on LegiScan,Roll Over,4601f5f38a5b8fc895fe9a46591b1a99,2022171,https://www.palegis.us/legislation/bills/text/PDF/2025/0/SB0603/PN0611,,,,Y,Y,None,PZnSAg4t52gACVxLYGSrAA
